objectid,cat,man,bran,year,circa,xd,gd,cd,td,s,storfor,omit,locbox,locbag,expos,backp,manid,branid,mansafe,bransafe,xdsafe,gdsafe,cdsafe,tdsafe,ssafe,backpsafe
213086777,2075s,Defender,Velour Black,1940,1,[texture unspecified],Glossy,[base color unspecified],Double Weight,T,Sample book,0,21.0,13,12.0,,,,Defender,Velour_Black,[texture_unspecified],Glossy,[base_color_unspecified],Double_Weight,T,
1780678435,2075ss,Defender,Velour Black,1940,1,Rough,Matte,White,Medium Weight,I,Sample book,0,21.0,13,20.0,,,,Defender,Velour_Black,Rough,Matte,White,Medium_Weight,I,
1519760890,2075t,Defender,Velour Black,1940,1,[texture unspecified],Glossy,[base color unspecified],Double Weight,T,Sample book,0,21.0,13,13.0,,,,Defender,Velour_Black,[texture_unspecified],Glossy,[base_color_unspecified],Double_Weight,T,
1931496230,2075tt,Defender,Velour Black,1940,1,Platinum,Luster,White,Double Weight,J,Sample book,0,21.0,13,20.0,,,,Defender,Velour_Black,Platinum,Luster,White,Double_Weight,J,
1974494991,2075u,Defender,Velour Black,1940,1,[texture unspecified],Glossy,Blue White,Single Weight,R,Sample book,0,21.0,13,13.0,,,,Defender,Velour_Black,[texture_unspecified],Glossy,Blue_White,Single_Weight,R,
877569619,2075uu,Defender,Velour Black,1940,1,Velvet Grain,High Luster,Pure White,Double Weight,JS,Sample book,0,21.0,13,20.0,,,,Defender,Velour_Black,Velvet_Grain,High_Luster,Pure_White,Double_Weight,JS,
447113308,2075v,Defender,Velour Black,1940,1,Silk,Luster,White,Double Weight,Y,Sample book,0,21.0,13,14.0,,,,Defender,Velour_Black,Silk,Luster,White,Double_Weight,Y,
285331096,2075vv,Defender,Velour Black,1940,1,Platinum,Luster,Buff,Double Weight,K,Sample book,0,21.0,13,20.0,,,,Defender,Velour_Black,Platinum,Luster,Buff,Double_Weight,K,
1103740216,2075w,Defender,Velour Black,1940,1,[texture unspecified],[gloss unspecified],[base color unspecified],[weight unspecified],[not specified],Sample book,0,21.0,13,14.0,,,,Defender,Velour_Black,[texture_unspecified],[gloss_unspecified],[base_color_unspecified],[weight_unspecified],[not_specified],
1257103545,2075ww,Defender,Velour Black,1940,1,Rough,Luster,Buff,Double Weight,LKK,Sample book,0,21.0,13,20.0,,,,Defender,Velour_Black,Rough,Luster,Buff,Double_Weight,LKK,
469318106,2075x,Defender,Velour Black,1940,1,[texture unspecified],[gloss unspecified],[base color unspecified],[weight unspecified],[not specified],Sample book,0,21.0,13,15.0,,,,Defender,Velour_Black,[texture_unspecified],[gloss_unspecified],[base_color_unspecified],[weight_unspecified],[not_specified],
888583814,2075xx,Defender,Velour Black,1940,1,[texture unspecified],Matte,White,Single Weight,N,Sample book,0,21.0,13,20.0,,,,Defender,Velour_Black,[texture_unspecified],Matte,White,Single_Weight,N,
1112993988,2075y,Defender,Velour Black,1940,1,[texture unspecified],[gloss unspecified],[base color unspecified],[weight unspecified],[not specified],Sample book,0,21.0,13,16.0,,,,Defender,Velour_Black,[texture_unspecified],[gloss_unspecified],[base_color_unspecified],[weight_unspecified],[not_specified],
2061138319,2075yy,Defender,Velour Black,1940,1,[texture unspecified],Glossy,Blue White,Single Weight,R,Sample book,0,21.0,13,20.0,,,,Defender,Velour_Black,[texture_unspecified],Glossy,Blue_White,Single_Weight,R,
414176402,2075z,Defender,Velour Black,1940,1,Canvas,[gloss unspecified],[base color unspecified],Double Weight,Z,Sample book,0,21.0,13,17.0,,,,Defender,Velour_Black,Canvas,[gloss_unspecified],[base_color_unspecified],Double_Weight,Z,
1168254940,2075zz,Defender,Velour Black,1940,1,[texture unspecified],Glossy,[base color unspecified],Single Weight,S,Sample book,0,21.0,13,20.0,,,,Defender,Velour_Black,[texture_unspecified],Glossy,[base_color_unspecified],Single_Weight,S,
234628599,2077a,Ilford,Plastika,1940,1,[texture unspecified],Matte,[base color unspecified],Double Weight,BK,Sample book,0,21.0,13,3.0,,http://viaf.org/viaf/131332975,,Ilford,Plastika,[texture_unspecified],Matte,[base_color_unspecified],Double_Weight,BK,
366045588,2077b,Ilford,Plastika,1940,1,Grained,Half Matte,[base color unspecified],Double Weight,FK,Sample book,0,21.0,13,4.0,,http://viaf.org/viaf/131332975,,Ilford,Plastika,Grained,Half_Matte,[base_color_unspecified],Double_Weight,FK,
2074773251,2077c,Ilford,Plastika,1940,1,Rayon,Rayon,Cream,Double Weight,VK,Sample book,0,21.0,13,5.0,,http://viaf.org/viaf/131332975,,Ilford,Plastika,Rayon,Rayon,Cream,Double_Weight,VK,
1289416601,2077d,Ilford,Plastika,1940,1,Grained,Half Matte,Cream,Double Weight,TK,Sample book,0,21.0,13,6.0,,http://viaf.org/viaf/131332975,,Ilford,Plastika,Grained,Half_Matte,Cream,Double_Weight,TK,
553675804,2077e,Ilford,Plastika,1940,1,[texture unspecified],Matte,Cream,Double Weight,RK,Sample book,0,21.0,13,7.0,,http://viaf.org/viaf/131332975,,Ilford,Plastika,[texture_unspecified],Matte,Cream,Double_Weight,RK,
1456199443,2077f,Ilford,Plastika,1940,1,Rayon,Rayon,White,Double Weight,GK,Sample book,0,21.0,13,8.0,,http://viaf.org/viaf/131332975,,Ilford,Plastika,Rayon,Rayon,White,Double_Weight,GK,
181395542,2077g,Ilford,Plastika,1940,1,[texture unspecified],Glossy,[base color unspecified],Single Weight,AP,Sample book,0,21.0,13,9.0,,http://viaf.org/viaf/131332975,,Ilford,Plastika,[texture_unspecified],Glossy,[base_color_unspecified],Single_Weight,AP,
1852329187,2077h,Ilford,Contact,1940,1,[texture unspecified],Glossy,[base color unspecified],Single Weight,1P,Sample book,0,21.0,13,3.0,,http://viaf.org/viaf/131332975,,Ilford,Contact,[texture_unspecified],Glossy,[base_color_unspecified],Single_Weight,1P,
1219096150,2077i,Ilford,Contact,1940,1,Satin,Satin,[base color unspecified],Single Weight,25P,Sample book,0,21.0,13,4.0,,http://viaf.org/viaf/131332975,,Ilford,Contact,Satin,Satin,[base_color_unspecified],Single_Weight,25P,
645912289,2077j,Ilford,Bromide,1940,1,[texture unspecified],Glossy,[base color unspecified],Single Weight,1P,Sample book,0,21.0,13,3.0,,http://viaf.org/viaf/131332975,,Ilford,Bromide,[texture_unspecified],Glossy,[base_color_unspecified],Single_Weight,1P,
1295586420,2077k,Ilford,Bromide,1940,1,Rayon,Rayon,Cream,Double Weight,35K,Sample book,0,21.0,13,4.0,,http://viaf.org/viaf/131332975,,Ilford,Bromide,Rayon,Rayon,Cream,Double_Weight,35K,
1268199323,2077l,Ilford,Bromide,1940,1,Rough,Luster,Cream,Double Weight,33K,Sample book,0,21.0,13,5.0,,http://viaf.org/viaf/131332975,,Ilford,Bromide,Rough,Luster,Cream,Double_Weight,33K,
1041801278,2077m,Ilford,Bromide,1940,1,[texture unspecified],Matte,Cream,Double Weight,55K,Sample book,0,21.0,13,6.0,,http://viaf.org/viaf/131332975,,Ilford,Bromide,[texture_unspecified],Matte,Cream,Double_Weight,55K,
1674305253,2077n,Ilford,Bromide,1940,1,Rough,Luster,Cream,Double Weight,83K,Sample book,0,21.0,13,7.0,,http://viaf.org/viaf/131332975,,Ilford,Bromide,Rough,Luster,Cream,Double_Weight,83K,
1252529088,2077o,Ilford,Bromide,1940,1,Rayon,Rayon,Cream,Double Weight,85K,Sample book,0,21.0,13,8.0,,http://viaf.org/viaf/131332975,,Ilford,Bromide,Rayon,Rayon,Cream,Double_Weight,85K,
1363802305,2077p,Ilford,Bromide,1940,1,[texture unspecified],Matte,[base color unspecified],Double Weight,5K,Sample book,0,21.0,13,9.0,,http://viaf.org/viaf/131332975,,Ilford,Bromide,[texture_unspecified],Matte,[base_color_unspecified],Double_Weight,5K,
356638738,2077q,Ilford,Bromide,1940,1,[texture unspecified],Semi Matte,[base color unspecified],Double Weight,24K,Sample book,0,21.0,13,10.0,,http://viaf.org/viaf/131332975,,Ilford,Bromide,[texture_unspecified],Semi_Matte,[base_color_unspecified],Double_Weight,24K,
375689001,2077r,Ilford,Bromide,1940,1,[texture unspecified],Semi Matte,[base color unspecified],Double Weight,24K,Sample book,0,21.0,13,11.0,,http://viaf.org/viaf/131332975,,Ilford,Bromide,[texture_unspecified],Semi_Matte,[base_color_unspecified],Double_Weight,24K,
1116515189,2083a,Ilford,Plastika,1940,1,Grained,Half Matte,White,Double Weight,FK,Sample book,0,21.0,13,3.0,,http://viaf.org/viaf/131332975,,Ilford,Plastika,Grained,Half_Matte,White,Double_Weight,FK,
1761952146,2083b,Ilford,Plastika,1940,1,Rayon,Rayon,Cream,Double Weight,VK,Sample book,0,21.0,13,4.0,,http://viaf.org/viaf/131332975,,Ilford,Plastika,Rayon,Rayon,Cream,Double_Weight,VK,
961917611,2083c,Ilford,Plastika,1940,1,[texture unspecified],Glossy,[base color unspecified],Single Weight,AP,Sample book,0,21.0,13,5.0,,http://viaf.org/viaf/131332975,,Ilford,Plastika,[texture_unspecified],Glossy,[base_color_unspecified],Single_Weight,AP,
1504310768,2083d,Ilford,Plastika,1940,1,Grained,Half Matte,Cream,Double Weight,TK,Sample book,0,21.0,13,6.0,,http://viaf.org/viaf/131332975,,Ilford,Plastika,Grained,Half_Matte,Cream,Double_Weight,TK,
178822626,2083e,Ilford,Plastika,1940,1,[texture unspecified],Matte,[base color unspecified],Double Weight,BK,Sample book,0,21.0,13,7.0,,http://viaf.org/viaf/131332975,,Ilford,Plastika,[texture_unspecified],Matte,[base_color_unspecified],Double_Weight,BK,
700202686,2083f,Ilford,Plastika,1940,1,[texture unspecified],Matte,Cream,Double Weight,RK,Sample book,0,21.0,13,8.0,,http://viaf.org/viaf/131332975,,Ilford,Plastika,[texture_unspecified],Matte,Cream,Double_Weight,RK,
269108377,2083g,Ilford,Plastika,1940,1,Rayon,Rayon,White,Double Weight,GK,Sample book,0,21.0,13,9.0,,http://viaf.org/viaf/131332975,,Ilford,Plastika,Rayon,Rayon,White,Double_Weight,GK,
189823772,2083h,Ilford,Contact,1940,1,[texture unspecified],Glossy,[base color unspecified],Single Weight,1P,Sample book,0,21.0,13,3.0,,http://viaf.org/viaf/131332975,,Ilford,Contact,[texture_unspecified],Glossy,[base_color_unspecified],Single_Weight,1P,
1313582671,2083i,Ilford,Contact,1940,1,Satin,Satex,[base color unspecified],Single Weight,25P,Sample book,0,21.0,13,4.0,,http://viaf.org/viaf/131332975,,Ilford,Contact,Satin,Satex,[base_color_unspecified],Single_Weight,25P,
22726314,2083j,Ilford,Bromide,1940,1,Rayon,Rayon,Cream,Double Weight,35K,Sample book,0,21.0,13,3.0,,http://viaf.org/viaf/131332975,,Ilford,Bromide,Rayon,Rayon,Cream,Double_Weight,35K,
1544443933,2083k,Ilford,Bromide,1940,1,[texture unspecified],Semi Matte,[base color unspecified],Double Weight,24K,Sample book,0,21.0,13,4.0,,http://viaf.org/viaf/131332975,,Ilford,Bromide,[texture_unspecified],Semi_Matte,[base_color_unspecified],Double_Weight,24K,
439170079,2083l,Ilford,Bromide,1940,1,[texture unspecified],Matte,Cream,Double Weight,55K,Sample book,0,21.0,13,5.0,,http://viaf.org/viaf/131332975,,Ilford,Bromide,[texture_unspecified],Matte,Cream,Double_Weight,55K,
477756556,2083m,Ilford,Bromide,1940,1,Rough,Luster,Cream,Double Weight,83K,Sample book,0,21.0,13,6.0,,http://viaf.org/viaf/131332975,,Ilford,Bromide,Rough,Luster,Cream,Double_Weight,83K,
22490267,2083n,Ilford,Bromide,1940,1,Stipple,Velvet & Luster (Luster & Velvet),[base color unspecified],Double Weight,26K,Sample book,0,21.0,13,7.0,,http://viaf.org/viaf/131332975,,Ilford,Bromide,Stipple,Velvet_and_Luster_(Luster_and_Velvet),[base_color_unspecified],Double_Weight,26K,
1640049040,2083o,Ilford,Bromide,1940,1,[texture unspecified],Matte,[base color unspecified],Double Weight,5K,Sample book,0,21.0,13,8.0,,http://viaf.org/viaf/131332975,,Ilford,Bromide,[texture_unspecified],Matte,[base_color_unspecified],Double_Weight,5K,
1327488027,2083p,Ilford,Bromide,1940,1,[texture unspecified],Glossy,[base color unspecified],Single Weight,1P,Sample book,0,21.0,13,9.0,,http://viaf.org/viaf/131332975,,Ilford,Bromide,[texture_unspecified],Glossy,[base_color_unspecified],Single_Weight,1P,
1209660096,2083q,Ilford,Bromide,1940,1,Rayon,Rayon,Cream,Double Weight,85K,Sample book,0,21.0,13,10.0,,http://viaf.org/viaf/131332975,,Ilford,Bromide,Rayon,Rayon,Cream,Double_Weight,85K,
324523071,2083r,Ilford,Bromide,1940,1,Rough,Luster,Cream,Double Weight,33K,Sample book,0,21.0,13,11.0,,http://viaf.org/viaf/131332975,,Ilford,Bromide,Rough,Luster,Cream,Double_Weight,33K,
1675684114,2084a,DuPont,Apex,1940,1,[texture unspecified],Semi Matte,White,Single Weight,A,Sample book,0,3.0,,7.0,,http://viaf.org/viaf/141519150,,DuPont,Apex,[texture_unspecified],Semi_Matte,White,Single_Weight,A,
1978774529,2084aa,DuPont,Varigam,1940,1,Rough,Matte,White,Medium Weight,I,Sample book,0,3.0,,23.0,,http://viaf.org/viaf/141519150,,DuPont,Varigam,Rough,Matte,White,Medium_Weight,I,
175055913,2084b,DuPont,Apex,1940,1,[texture unspecified],Semi Matte,White,Single Weight,AL,Sample book,0,3.0,,8.0,,http://viaf.org/viaf/141519150,,DuPont,Apex,[texture_unspecified],Semi_Matte,White,Single_Weight,AL,
1636464084,2084bb,DuPont,Varigam,1940,1,Silk,[gloss unspecified],Cream White,Double Weight,Y,Sample book,0,3.0,,23.0,,http://viaf.org/viaf/141519150,,DuPont,Varigam,Silk,[gloss_unspecified],Cream_White,Double_Weight,Y,
1387908812,2084c,DuPont,Apex,1940,1,[texture unspecified],Semi Matte,White,Double Weight,B,Sample book,0,3.0,,9.0,,http://viaf.org/viaf/141519150,,DuPont,Apex,[texture_unspecified],Semi_Matte,White,Double_Weight,B,
2145796915,2084cc,DuPont,High Speed Varigam,1940,0,[texture unspecified],Semi Matte,White,Single Weight,A,Sample book,0,202.0,,24.0,,http://viaf.org/viaf/141519150,,DuPont,High_Speed_Varigam,[texture_unspecified],Semi_Matte,White,Single_Weight,A,
829727197,2084d,DuPont,Apex,1940,1,[texture unspecified],Half Matte,White,Double Weight,BB,Sample book,0,3.0,,10.0,,http://viaf.org/viaf/141519150,,DuPont,Apex,[texture_unspecified],Half_Matte,White,Double_Weight,BB,
1462689758,2084dd,DuPont,Varigam,1940,1,Document,Semi Matte,White,Single Weight,AL,Sample book,0,3.0,,25.0,,http://viaf.org/viaf/141519150,,DuPont,Varigam,Document,Semi_Matte,White,Single_Weight,AL,
1630339546,2084e,DuPont,Apex,1940,1,Velvet Grain,Luster,Natural White,Double Weight,DL,Sample book,0,3.0,,9.0,,http://viaf.org/viaf/141519150,,DuPont,Apex,Velvet_Grain,Luster,Natural_White,Double_Weight,DL,
957558611,2084f,DuPont,Apex,1940,1,[texture unspecified],Glossy,White,Single Weight,R,Sample book,0,3.0,,10.0,,http://viaf.org/viaf/141519150,,DuPont,Apex,[texture_unspecified],Glossy,White,Single_Weight,R,
108874528,2084ff,DuPont,High Speed Varigam,1940,1,[texture unspecified],Glossy,White,Double Weight,T,Sample book,0,3.0,,26.0,,http://viaf.org/viaf/141519150,,DuPont,High_Speed_Varigam,[texture_unspecified],Glossy,White,Double_Weight,T,
1163664488,2084g,DuPont,Apex,1940,1,[texture unspecified],Glossy,White,Double Weight,T,Sample book,0,3.0,,10.0,,http://viaf.org/viaf/141519150,,DuPont,Apex,[texture_unspecified],Glossy,White,Double_Weight,T,
578489183,2084gg,DuPont,Warmtone,1940,1,[texture unspecified],Semi Matte,White,Double Weight,B,Sample book,0,3.0,,27.0,,http://viaf.org/viaf/141519150,,DuPont,Warmtone,[texture_unspecified],Semi_Matte,White,Double_Weight,B,
79064647,2084h,DuPont,Apex,1940,1,Silk,[gloss unspecified],Cream White,Double Weight,Y,Sample book,0,3.0,,11.0,,http://viaf.org/viaf/141519150,,DuPont,Apex,Silk,[gloss_unspecified],Cream_White,Double_Weight,Y,
661104206,2084hh,DuPont,Warmtone,1940,1,[texture unspecified],Semi Glossy,White,Double Weight,BT,Sample book,0,3.0,,28.0,,http://viaf.org/viaf/141519150,,DuPont,Warmtone,[texture_unspecified],Semi_Glossy,White,Double_Weight,BT,
702884986,2084i,DuPont,Velour Black,1940,1,[texture unspecified],Semi Matte,White,Single Weight,A,Sample book,0,3.0,,12.0,,http://viaf.org/viaf/141519150,,DuPont,Velour_Black,[texture_unspecified],Semi_Matte,White,Single_Weight,A,
1709027401,2084ii,DuPont,Warmtone,1940,1,Rough,Luster,Natural White,Double Weight,DDL,Sample book,0,3.0,,28.0,,http://viaf.org/viaf/141519150,,DuPont,Warmtone,Rough,Luster,Natural_White,Double_Weight,DDL,
2143186289,2084j,DuPont,Velour Black,1940,1,[texture unspecified],Semi Matte,White,Single Weight,AL,Sample book,0,3.0,,13.0,,http://viaf.org/viaf/141519150,,DuPont,Velour_Black,[texture_unspecified],Semi_Matte,White,Single_Weight,AL,
2040107732,2084jj,DuPont,Warmtone,1940,1,Velvet Grain,Luster,Natural White,Double Weight,DL,Sample book,0,3.0,,29.0,,http://viaf.org/viaf/141519150,,DuPont,Warmtone,Velvet_Grain,Luster,Natural_White,Double_Weight,DL,
1913438940,2084k,DuPont,Velour Black,1940,1,[texture unspecified],Semi Matte,White,Double Weight,B,Sample book,0,3.0,,13.0,,http://viaf.org/viaf/141519150,,DuPont,Velour_Black,[texture_unspecified],Semi_Matte,White,Double_Weight,B,
353810621,2084kk,DuPont,Warmtone,1940,1,Velvet Grain,High Luster,Natural White,Double Weight,DS,Sample book,0,3.0,,29.0,,http://viaf.org/viaf/141519150,,DuPont,Warmtone,Velvet_Grain,High_Luster,Natural_White,Double_Weight,DS,
296752981,2084l,DuPont,Velour Black,1940,1,[texture unspecified],Semi Glossy,White,Double Weight,BT,Sample book,0,3.0,,14.0,,http://viaf.org/viaf/141519150,,DuPont,Velour_Black,[texture_unspecified],Semi_Glossy,White,Double_Weight,BT,
1563969338,2084ll,DuPont,Warmtone,1940,1,Velvet Grain,Luster,Buff,Double Weight,EL,Sample book,0,3.0,,30.0,,http://viaf.org/viaf/141519150,,DuPont,Warmtone,Velvet_Grain,Luster,Buff,Double_Weight,EL,
2129373040,2084m,DuPont,Velour Black,1940,1,[texture unspecified],Matte,White,Double Weight,C,Sample book,0,3.0,,14.0,,http://viaf.org/viaf/141519150,,DuPont,Velour_Black,[texture_unspecified],Matte,White,Double_Weight,C,
526557491,2084mm,DuPont,Warmtone,1940,1,Super Rough,Luster,Cream White,Double Weight,QL,Sample book,0,3.0,,30.0,,http://viaf.org/viaf/141519150,,DuPont,Warmtone,Super_Rough,Luster,Cream_White,Double_Weight,QL,
1116529394,2084n,DuPont,Velour Black,1940,1,Rough,Luster,Natural White,Double Weight,DDL,Sample book,0,3.0,,15.0,,http://viaf.org/viaf/141519150,,DuPont,Velour_Black,Rough,Luster,Natural_White,Double_Weight,DDL,
1360386056,2084nn,DuPont,Warmtone,1940,1,Silk,[gloss unspecified],Cream White,Double Weight,Y,Sample book,0,3.0,,31.0,,http://viaf.org/viaf/141519150,,DuPont,Warmtone,Silk,[gloss_unspecified],Cream_White,Double_Weight,Y,
920039285,2084o,DuPont,Velour Black,1940,1,Velvet Grain,Luster,Natural White,Double Weight,DL,Sample book,0,3.0,,15.0,,http://viaf.org/viaf/141519150,,DuPont,Velour_Black,Velvet_Grain,Luster,Natural_White,Double_Weight,DL,
1158796953,2084oo,DuPont,Black and White Proof Paper,1940,1,Rough,Luster,White,Medium Weight,B&W,Sample book,0,3.0,,32.0,,http://viaf.org/viaf/141519150,,DuPont,Black_and_White_Proof_Paper,Rough,Luster,White,Medium_Weight,BandW,
643828336,2084p,DuPont,Velour Black,1940,1,Velvet Grain,Matte,Natural White,Double Weight,DM,Sample book,0,3.0,,16.0,,http://viaf.org/viaf/141519150,,DuPont,Velour_Black,Velvet_Grain,Matte,Natural_White,Double_Weight,DM,
1808781594,2084pp,DuPont,Velour Black,1940,1,Canvas,[gloss unspecified],[base color unspecified],Double Weight,Z,Sample book,0,3.0,,34.0,,http://viaf.org/viaf/141519150,,DuPont,Velour_Black,Canvas,[gloss_unspecified],[base_color_unspecified],Double_Weight,Z,
1950512561,2084q,DuPont,Velour Black,1940,1,Velvet Grain,High Luster,Natural White,Double Weight,DS,Sample book,0,3.0,,16.0,,http://viaf.org/viaf/141519150,,DuPont,Velour_Black,Velvet_Grain,High_Luster,Natural_White,Double_Weight,DS,
115967876,2084qq,DuPont,Ivora,1940,1,[texture unspecified],[gloss unspecified],[base color unspecified],[weight unspecified],[not specified],Sample book,0,3.0,,36.0,,http://viaf.org/viaf/141519150,,DuPont,Ivora,[texture_unspecified],[gloss_unspecified],[base_color_unspecified],[weight_unspecified],[not_specified],
592726498,2084r,DuPont,Velour Black,1940,1,Super Rough,Luster,Cream White,Double Weight,QL,Sample book,0,3.0,,17.0,,http://viaf.org/viaf/141519150,,DuPont,Velour_Black,Super_Rough,Luster,Cream_White,Double_Weight,QL,
1405970997,2084rr,DuPont,Adlux,1940,1,[texture unspecified],[gloss unspecified],[base color unspecified],[weight unspecified],[not specified],Sample book,0,3.0,,38.0,,http://viaf.org/viaf/141519150,,DuPont,Adlux,[texture_unspecified],[gloss_unspecified],[base_color_unspecified],[weight_unspecified],[not_specified],
2125596857,2084s,DuPont,Velour Black,1940,1,[texture unspecified],Glossy,White,Single Weight,R,Sample book,0,3.0,,17.0,,http://viaf.org/viaf/141519150,,DuPont,Velour_Black,[texture_unspecified],Glossy,White,Single_Weight,R,
1933096622,2084ss,DuPont,Texture Screens,1940,1,Velvet Grain,High Luster,Natural White,Double Weight,DS,Sample book,0,3.0,,40.0,,http://viaf.org/viaf/141519150,,DuPont,Texture_Screens,Velvet_Grain,High_Luster,Natural_White,Double_Weight,DS,
1973305724,2084t,DuPont,Velour Black,1940,1,[texture unspecified],Glossy,White,Double Weight,T,Sample book,0,3.0,,18.0,,http://viaf.org/viaf/141519150,,DuPont,Velour_Black,[texture_unspecified],Glossy,White,Double_Weight,T,
90673003,2084tt,DuPont,Texture Screens,1940,1,Velvet Grain,Luster,Natural White,Double Weight,DL,Sample book,0,3.0,,41.0,,http://viaf.org/viaf/141519150,,DuPont,Texture_Screens,Velvet_Grain,Luster,Natural_White,Double_Weight,DL,
827921715,2084u,DuPont,Velour Black,1940,1,Silk,[gloss unspecified],Cream White,Double Weight,Y,Sample book,0,3.0,,18.0,,http://viaf.org/viaf/141519150,,DuPont,Velour_Black,Silk,[gloss_unspecified],Cream_White,Double_Weight,Y,
