"PhotoID","Year","DateUncertain","Catalog Number","Secondary Catalog Number","Manufacturer","Brand","Format","Texture2","Reflectance2","BaseColor2","Weight2","SurfaceDesignation2","Omit_from_Paperbase","LocationBox","LocationBag","Exposure","BackprintingPrimary","ProcessName","Link","AATA_ID"
321440221,"1982",0,4792,"a","Agfa Gevaert","Vario-XL","Sample book","[texture unspecified]","[gloss unspecified]","[base color unspecified]","[weight unspecified]","[not specified]",0,11,"23",4,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-372766246,"1982",0,4792,"b","Agfa Gevaert","Brovira","Sample book","[texture unspecified]","Glossy","Extra White","Single Weight","1",0,11,"23",5,"A09","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-2054973613,"1982",0,4792,"c","Agfa Gevaert","Portriga Rapid","Sample book","Fine Grained","Matte","Extra White","Double Weight","118",0,11,"23",6,"A10","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
668347288,"1982",1,4792,"d","Agfa Gevaert","Brovira","Sample book","[texture unspecified]","Glossy","[base color unspecified]","Medium Weight","310",0,11,"23",7,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1506818489,"1982",1,4792,"e","Agfa Gevaert","Brovira","Sample book","Smooth","Semi Matte","Extra White","Double Weight","112",0,11,"23",8,"A05","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1857444742,"1982",0,4792,"f","Agfa Gevaert","Portriga Rapid","Sample book","[texture unspecified]","Glossy","Extra White","Double Weight","111",0,11,"23",9,"A09","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
264796815,"1982",0,4792,"g","Agfa Gevaert","Portriga Rapid","Sample book","[texture unspecified]","Glossy","[base color unspecified]","Medium Weight","310",0,11,"23",10,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-48626396,"1982",0,4792,"h","Agfa Gevaert","Vario-XL","Sample book","[texture unspecified]","[gloss unspecified]","[base color unspecified]","[weight unspecified]","[not specified]",0,11,"23",11,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1932607317,"1982",0,4792,"i","Agfa Gevaert","Vario-XL","Sample book","[texture unspecified]","[gloss unspecified]","[base color unspecified]","[weight unspecified]","[not specified]",0,11,"23",12,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1791918066,"1982",0,4792,"j","Agfa Gevaert","Vario-XL","Sample book","[texture unspecified]","[gloss unspecified]","[base color unspecified]","[weight unspecified]","[not specified]",0,11,"23",13,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
264235403,"1982",0,4792,"k","Agfa Gevaert","Brovira Speed ","Sample book","[texture unspecified]","Semi Matte","[base color unspecified]","Medium Weight","312",0,11,"23",14,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
474935152,"1982",0,4792,"l","Agfa Gevaert","Brovira","Sample book","[texture unspecified]","Glossy","Extra White","Double Weight","111",0,11,"23",15,"A09","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1862355279,"1982",0,4792,"m","Agfa Gevaert","Brovira","Sample book","Fine Grained","Glossy","Extra White","Double Weight","119",0,11,"23",16,"A10","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1277764382,"1982",0,4792,"n","Agfa Gevaert","Portriga Speed","Sample book","Fine Grained","Matte","[base color unspecified]","Medium Weight","318",0,11,"23",17,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
172499015,"1982",0,4792,"o","Agfa Gevaert","Brovira Speed ","Sample book","Fine","Luster","[base color unspecified]","Medium Weight","319",0,11,"23",18,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2123018482,"1982",0,5104,,"3M","Color Paper","Not exposed - package open","[texture unspecified]","[gloss unspecified]","[base color unspecified]","[weight unspecified]","[not specified]",1,113,"B",,,"chromogenic process","#http://vocab.getty.edu/page/aat/300133417#","300133417"
1186634775,"1982",1,5338,,"Zone VI","Brilliant","Not exposed - package open","[texture unspecified]","Glossy","[base color unspecified]","Double Weight","[not specified]",0,116,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1571906758,"1982",0,5340,,"Kodak","Ektaflex PCT","Not exposed - package sealed","Smooth","Glossy","White","[weight unspecified]","F",1,117,"D",,,"photography and photographic processes and techniques","#https://www.getty.edu/vow/AATFullDisplay?find=&logic=AND&note=&page=1&subjectid=300149146#","300149146"
2060289795,"1982",1,5345,,"Zone VI","Brilliant","Not exposed - package sealed","[texture unspecified]","Glossy","[base color unspecified]","Double Weight","[not specified]",0,117,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-301938299,"1982",1,5346,,"Zone VI","Brilliant","Not exposed - package sealed","[texture unspecified]","Glossy","[base color unspecified]","Double Weight","[not specified]",0,117,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
200097595,"1982",1,5347,,"Zone VI","Brilliant","Not exposed - package sealed","[texture unspecified]","Glossy","[base color unspecified]","Double Weight","[not specified]",0,117,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
754762721,"1982",1,5348,,"Zone VI","Brilliant","Not exposed - package sealed","[texture unspecified]","Glossy","[base color unspecified]","Double Weight","[not specified]",0,117,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-2147474768,"1982",1,5421,,"Photon","Photobrom","Not exposed - package sealed","Smooth","Glossy","White","Single Weight","[not specified]",0,132,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796104,"1982",0,5510,"a","Agfa Gevaert","Vario-XL","Sample book","[texture unspecified]","[gloss unspecified]","[base color unspecified]","[weight unspecified]","[not specified]",0,11,"23",4,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796105,"1982",0,5510,"b","Agfa Gevaert","Brovira","Sample book","[texture unspecified]","Glossy","Extra White","Single Weight","1",0,11,"23",5,"A09","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796106,"1982",0,5510,"c","Agfa Gevaert","Portriga Rapid","Sample book","Fine Grained","Matte","White","Double Weight","118",0,11,"23",6,"A10","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796107,"1982",1,5510,"d","Agfa Gevaert","Brovira","Sample book","[texture unspecified]","Glossy","[base color unspecified]","Medium Weight","310",0,11,"23",7,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796108,"1982",1,5510,"e","Agfa Gevaert","Brovira","Sample book","Smooth","Semi Matte","Extra White","Double Weight","112",0,11,"23",8,"A10","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796109,"1982",0,5510,"f","Agfa Gevaert","Portriga Rapid","Sample book","[texture unspecified]","Glossy","Extra White","Double Weight","111",0,11,"23",9,"A09","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796110,"1982",0,5510,"g","Agfa Gevaert","Portriga Rapid","Sample book","[texture unspecified]","Glossy","[base color unspecified]","Medium Weight","310",0,11,"23",10,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796111,"1982",0,5510,"h","Agfa Gevaert","Vario-XL","Sample book","[texture unspecified]","[gloss unspecified]","[base color unspecified]","[weight unspecified]","[not specified]",0,11,"23",11,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796112,"1982",0,5510,"i","Agfa Gevaert","Vario-XL","Sample book","[texture unspecified]","[gloss unspecified]","[base color unspecified]","[weight unspecified]","[not specified]",0,11,"23",12,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796113,"1982",0,5510,"j","Agfa Gevaert","Vario-XL","Sample book","[texture unspecified]","[gloss unspecified]","[base color unspecified]","[weight unspecified]","[not specified]",0,11,"23",13,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796114,"1982",0,5510,"k","Agfa Gevaert","Brovira Speed ","Sample book","[texture unspecified]","Semi Matte","[base color unspecified]","Medium Weight","312",0,11,"23",14,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796115,"1982",0,5510,"l","Agfa Gevaert","Brovira","Sample book","[texture unspecified]","Glossy","[base color unspecified]","Double Weight","111",0,11,"23",15,"A09","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796116,"1982",0,5510,"m","Agfa Gevaert","Brovira","Sample book","Fine Grained","Glossy","Extra White","Double Weight","119",0,11,"23",16,"A10","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796117,"1982",0,5510,"n","Agfa Gevaert","Portriga Speed","Sample book","Fine Grained","Matte","[base color unspecified]","Medium Weight","318",0,11,"23",17,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796118,"1982",0,5510,"o","Agfa Gevaert","Brovira Speed ","Sample book","Fine Grained","Luster","[base color unspecified]","Medium Weight","319",0,11,"23",18,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796656,"1982",0,5545,"a","Agfa Gevaert","Vario-XL","Sample book","[texture unspecified]","[gloss unspecified]","[base color unspecified]","[weight unspecified]","[not specified]",0,11,"23",4,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796657,"1982",0,5545,"b","Agfa Gevaert","Brovira","Sample book","[texture unspecified]","Glossy","Extra White","Single Weight","1",0,11,"23",5,"A09","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796658,"1982",0,5545,"c","Agfa Gevaert","Portriga Rapid","Sample book","Fine Grained","Matte","White","Double Weight","118",0,11,"23",6,"A10","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796659,"1982",1,5545,"d","Agfa Gevaert","Brovira","Sample book","[texture unspecified]","Glossy","[base color unspecified]","Medium Weight","310",0,11,"23",7,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796660,"1982",1,5545,"e","Agfa Gevaert","Brovira","Sample book","Smooth","Semi Matte","Extra White","Double Weight","112",0,11,"23",8,"A10","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796661,"1982",0,5545,"f","Agfa Gevaert","Portriga Rapid","Sample book","[texture unspecified]","Glossy","Extra White","Double Weight","111",0,11,"23",9,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796662,"1982",0,5545,"g","Agfa Gevaert","Portriga Rapid","Sample book","[texture unspecified]","Glossy","[base color unspecified]","Medium Weight","310",0,11,"23",10,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796663,"1982",0,5545,"h","Agfa Gevaert","Vario-XL","Sample book","[texture unspecified]","[gloss unspecified]","[base color unspecified]","[weight unspecified]","[not specified]",0,11,"23",11,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796664,"1982",0,5545,"i","Agfa Gevaert","Vario-XL","Sample book","[texture unspecified]","[gloss unspecified]","[base color unspecified]","[weight unspecified]","[not specified]",0,11,"23",12,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796665,"1982",0,5545,"j","Agfa Gevaert","Vario-XL","Sample book","[texture unspecified]","[gloss unspecified]","[base color unspecified]","[weight unspecified]","[not specified]",0,11,"23",13,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796666,"1982",0,5545,"k","Agfa Gevaert","Brovira Speed ","Sample book","[texture unspecified]","Semi Matte","[base color unspecified]","Medium Weight","312",0,11,"23",14,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796667,"1982",0,5545,"l","Agfa Gevaert","Brovira","Sample book","[texture unspecified]","Glossy","Extra White","Double Weight","111",0,11,"23",15,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796668,"1982",0,5545,"m","Agfa Gevaert","Brovira","Sample book","Fine Grained","Glossy","Extra White","Double Weight","119",0,11,"23",16,"A05","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796669,"1982",0,5545,"n","Agfa Gevaert","Portriga Speed","Sample book","Fine Grained","Matte","[base color unspecified]","Medium Weight","318",0,11,"23",17,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796670,"1982",0,5545,"o","Agfa Gevaert","Brovira Speed ","Sample book","Fine Grained","Luster","[base color unspecified]","Medium Weight","319",0,11,"23",18,"A12","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796728,"1982",0,5571,,"Kodak","Panalure II","Not exposed - package sealed","Smooth","Glossy","White","Medium Weight","F",0,117,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1738510945,"1983",1,234,,"Agfa Gevaert","Portriga Rapid","Not exposed - package open","Fine Grained","Matte","[base color unspecified]","Double Weight","118",0,8,"D",,"A10","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1786090662,"1983",1,275,,"Kodak","Polycontrast Rapid II","Not exposed - package sealed","Smooth","Glossy","White","Medium Weight","F",0,7,"C",,"K11","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
720417464,"1983",1,312,,"Agfa Gevaert","Portriga Rapid","Not exposed - package open","[texture unspecified]","Glossy","White","Double Weight","111",0,65,"C",,"A09","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1184870030,"1983",1,331,,"Kodak","Polyprint","Not exposed - package open","Smooth","Glossy","White","Medium Weight","F",0,13,"A",,"K11","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2089225374,"1983",1,333,,"Agfa Gevaert","Portriga Speed","Not exposed - package open","[texture unspecified]","Glossy","[base color unspecified]","Medium Weight","310",0,13,"a",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
412681925,"1983",1,337,,"Ilford","Ilfospeed Multigrade II","Not exposed - package open","[texture unspecified]","Matte","[base color unspecified]","Medium Weight","5M",0,13,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
517369583,"1983",1,1680,,"Kodak","Panalure","Not exposed - package open","Smooth","Glossy","White","Medium Weight","F",0,29,"C",,"K11","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
